gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
-0.0978,0.0807,0.0586,-0.4932,-1.8196,9.7851,-1.0,1.0,1.0
-0.0208,0.0333,0.048,-0.577,-1.7741,9.6223,-1.0,1.0,1.0
-0.0152,0.0053,-0.0008,-0.668,-1.6759,9.6103,-1.0,1.0,1.0
-0.0053,0.0408,-0.0368,-0.6369,-1.6161,9.7205,-1.0,1.0,1.0
0.1633,0.0578,-0.0935,-0.6728,-1.7789,10.0389,-1.0,1.0,1.0
0.0424,0.0381,-0.0197,-0.5219,-1.7957,9.9216,-1.0,1.0,1.0
-0.024,0.0277,0.0877,-0.6991,-1.6879,9.8354,-1.0,1.0,1.0
0.2481,0.0586,-0.1079,-0.814,-1.7789,10.137,-1.0,1.0,1.0
-0.0576,-0.0195,0.0757,-0.5124,-1.5323,9.4954,-1.0,1.0,1.0
-0.0605,-0.1095,0.0946,-0.4597,-1.4269,9.7324,-1.0,1.0,1.0
-0.0485,-0.0941,0.1212,-0.4238,-1.7478,9.7085,-1.0,1.0,1.0
-0.0661,-0.0735,0.0826,-0.3615,-1.8842,10.1059,-1.0,1.0,1.0
-0.0373,0.0354,0.1039,-0.431,-1.7095,9.7995,-1.0,1.0,1.0
-0.1127,0.0805,0.1114,-0.3208,-2.1021,9.505,-1.0,1.0,1.0
-0.0077,-0.0648,0.0384,-0.2969,-2.2697,9.8019,-1.0,1.0,1.0
0.0152,0.0346,0.0981,-0.2466,-2.3152,9.8904,-1.0,1.0,1.0
0.0216,0.0456,0.0104,-0.2969,-2.3463,9.5792,-1.0,1.0,1.0
0.0064,-0.0117,0.0248,-0.3232,-1.9321,9.5241,-1.0,1.0,1.0
-0.0085,-0.0354,0.0314,-0.2418,-2.083,9.73,-1.0,1.0,1.0
0.0221,0.0016,0.0456,-0.2346,-2.2841,9.8665,-1.0,1.0,1.0
-0.0256,0.012,0.0032,-0.1508,-2.0087,9.5936,-1.0,1.0,1.0
0.0256,0.0003,0.0061,-0.1915,-2.1308,9.6869,-1.0,1.0,1.0
0.0056,-0.0008,0.0253,-0.1772,-2.0063,9.6079,-1.0,1.0,1.0
-0.0144,-0.0109,0.0605,-0.103,-2.0853,9.7995,-1.0,1.0,1.0
0.0152,-0.0168,0.0632,0.0335,-2.2577,9.8282,-1.0,1.0,1.0
-0.057,-0.024,0.0685,-0.0455,-2.1763,9.8402,-1.0,1.0,1.0
-0.3054,0.028,-0.21,-0.2586,-2.3343,9.4954,-1.0,1.0,1.0
-0.0298,-0.0077,0.0184,0.0096,-2.1715,9.4691,-1.0,1.0,1.0
-0.0346,-0.012,0.0434,0.0072,-2.4349,9.7372,-1.0,1.0,1.0
-0.016,-0.0045,0.02,0.1197,-2.5618,9.6941,-1.0,1.0,1.0
0.0045,-0.0256,0.0773,0.0862,-2.1596,9.5792,-1.0,1.0,1.0
0.0024,0.0021,0.0301,0.1173,-2.5259,9.6079,-1.0,1.0,1.0
-0.0344,-0.0029,0.0552,0.2658,-2.3631,9.7851,-1.0,1.0,1.0
-0.1519,-0.0541,0.0226,0.431,-2.5115,9.2608,-1.0,1.0,1.0
-0.025,0.0155,0.016,0.3352,-2.6073,9.6175,-1.0,1.0,1.0
-0.0171,-0.0069,0.0493,0.3328,-2.5738,9.5577,-1.0,1.0,1.0
0.0203,-0.0011,0.0778,0.3232,-2.557,9.6941,-1.0,1.0,1.0
-0.0029,-0.0032,0.056,0.2466,-2.411,9.6821,-1.0,1.0,1.0
-0.0088,0.0269,0.0402,0.2993,-2.5091,9.6774,-1.0,1.0,1.0
0.0,-0.0218,0.0741,0.5004,-2.5522,9.5984,-1.0,1.0,1.0
-0.0677,0.0059,0.1111,0.3448,-2.1308,9.7995,-1.0,1.0,1.0
-0.0394,0.0669,0.292,0.9433,-2.9832,9.5553,-1.0,1.0,1.0
0.0272,-0.1255,0.2225,0.2203,-1.901,9.2344,-1.0,1.0,1.0
-0.0613,0.0173,0.0075,0.8045,-2.8371,9.6917,-1.0,1.0,1.0
0.0056,0.0176,-0.0338,0.5794,-2.0351,9.5481,-1.0,1.0,1.0
-0.037,-0.0027,0.126,1.1971,-2.8347,9.5122,-1.0,1.0,1.0
-0.1399,-0.1196,0.3992,0.1939,-3.1939,9.8473,-1.0,1.0,1.0
-0.0682,-0.1567,0.2758,0.6991,-2.4181,9.323,-1.0,1.0,1.0
-0.0064,0.0144,-0.0285,0.8332,-2.5738,9.481,-1.0,1.0,1.0
0.0602,0.0573,-0.0226,0.9816,-2.8012,9.5409,-1.0,1.0,1.0
-0.0115,0.0003,0.0466,0.9912,-2.5307,9.6438,-1.0,1.0,1.0
0.0589,-0.0349,-0.0919,0.8547,-3.0694,9.6941,-1.0,1.0,1.0
0.0005,0.0232,-0.2417,0.7111,-2.7485,9.4595,-1.0,1.0,1.0
0.0853,-0.0394,-0.3224,1.087,-2.7366,9.493,-1.0,1.0,1.0
0.2998,-0.0256,-0.4271,0.68,-2.0949,9.493,-1.0,1.0,1.0
0.11,-0.0554,-0.3624,0.8356,-2.0686,9.9024,-1.0,1.0,1.0
0.1069,-0.0037,-0.2577,0.7973,-2.229,9.8952,-1.0,1.0,1.0
0.0917,0.0053,-0.2337,0.9098,-2.1548,9.6438,-1.0,1.0,1.0
0.0509,-0.0011,-0.1506,0.8859,-2.1763,9.5984,-1.0,1.0,1.0
0.0288,-0.0346,-0.1026,0.7829,-2.1045,9.7779,-1.0,1.0,1.0
0.0088,0.0133,-0.1138,0.723,-2.0279,9.6558,-1.0,1.0,1.0
-0.0445,0.0346,-0.2718,0.9361,-2.3774,9.6726,-1.0,1.0,1.0
0.0424,0.0309,-0.2782,0.6919,-2.0901,9.8138,-1.0,1.0,1.0
0.0645,0.024,-0.2076,0.6632,-2.126,9.5792,-1.0,1.0,1.0
0.032,-0.016,-0.2675,0.644,-2.2769,9.6654,-1.0,1.0,1.0
-0.0131,-0.0013,-0.145,0.5339,-2.2673,9.7013,-1.0,1.0,1.0
-0.0096,0.0088,-0.0448,0.5794,-2.0351,9.6989,-1.0,1.0,1.0
0.0245,-0.0368,0.0136,0.6584,-2.4062,9.7037,-1.0,1.0,1.0
0.0464,-0.025,-0.1833,0.5866,-2.1476,9.5912,-1.0,1.0,1.0
0.0557,-0.0165,-0.1039,0.6656,-1.9465,9.833,-1.0,1.0,1.0
0.0381,0.0115,-0.0746,0.6847,-2.1021,9.6798,-1.0,1.0,1.0
0.0554,0.0075,-0.0757,0.6081,-2.0303,9.8593,-1.0,1.0,1.0
0.0266,0.012,-0.0434,0.6297,-2.2577,9.7779,-1.0,1.0,1.0
0.0187,-0.0043,-0.0533,0.6752,-2.1668,9.8952,-1.0,1.0,1.0
-0.0101,-0.0192,-0.052,0.7015,-1.9513,9.7564,-1.0,1.0,1.0
