gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
-1.7539,0.0072,-0.4314,-1.8842,-4.8914,7.5106,1.0,1.0,1.0
-1.3632,0.0533,-0.4175,-2.1835,-5.7988,8.4324,1.0,1.0,1.0
-1.3963,0.1687,-0.4711,-2.49,-5.9783,7.2305,1.0,1.0,1.0
-1.4482,-0.1524,0.0141,-2.7916,-7.4867,5.9951,1.0,1.0,1.0
-1.0456,0.105,-0.0221,-2.8587,-8.6455,5.5378,1.0,1.0,1.0
-0.4191,0.2595,0.1058,-3.2896,-8.6143,4.2617,1.0,1.0,1.0
0.6486,-0.2222,-0.0131,-2.976,-8.3749,3.6966,1.0,1.0,1.0
3.9908,-0.4032,0.789,-2.4852,-6.043,4.774,1.0,1.0,1.0
2.9772,0.1228,0.3142,-1.3886,-5.102,7.4531,0.9571,1.0,1.0
2.2175,0.0751,0.2044,-1.4892,-2.4445,8.6215,-1.0,1.0,1.0
1.384,-0.0608,0.3523,-1.4198,-0.68,9.2392,0.6711,1.0,1.0
-0.6896,-0.056,-0.1697,-1.336,-1.0271,9.6462,-1.0,1.0,1.0
0.6206,-0.2483,0.0757,-0.7422,-1.7549,10.5201,-1.0,1.0,1.0
-0.6241,-0.2675,-0.2731,-0.3711,-2.0183,11.3318,-1.0,1.0,1.0
-1.8455,0.1098,-1.1061,0.3926,-1.9489,9.0668,-1.0,1.0,1.0
0.3336,-0.0392,0.412,-0.7829,-1.2186,9.1794,-1.0,1.0,1.0
0.2739,0.2438,0.2372,-0.3855,-1.2258,11.236,-1.0,1.0,1.0
-0.3576,-0.1039,-0.1439,-0.5555,-1.0511,8.655,-1.0,1.0,1.0
