gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
-1.0901,-0.154,0.3941,-3.5793,-0.4262,9.7157,1.0,-1.0,1.0
-0.8671,-0.2497,0.4037,-3.3399,-1.1803,8.6814,1.0,1.0,1.0
-0.3936,-0.563,0.9366,-2.7054,-2.8276,9.1267,1.0,1.0,1.0
1.1746,-0.2006,0.1911,-2.5211,-1.9417,7.841,1.0,1.0,1.0
0.3922,-0.304,-0.0016,-2.4397,-1.1732,9.1435,1.0,-1.0,1.0
-0.0789,-0.0999,-0.2566,-2.0279,-0.3783,8.9735,1.0,-1.0,1.0
0.3387,0.2673,0.0797,-1.8962,-0.2418,10.07,1.0,-1.0,1.0
0.0831,-0.2172,0.0088,-2.1668,0.0431,10.2137,1.0,-1.0,1.0
0.0155,-0.1636,-0.0312,-2.0446,0.2131,9.8665,1.0,-1.0,1.0
0.4194,0.1079,0.202,-1.9106,0.0982,9.9623,-1.0,-1.0,1.0
0.3968,0.0821,0.1428,-1.4054,0.7542,8.8514,-1.0,-1.0,1.0
