timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
17100,1.792,0.6869,-0.3832,-6.359,5.0518,6.7852,1.0,-1.0,1.0
17200,1.7277,0.6419,-1.8993,-4.6543,3.4812,4.2018,1.0,-1.0,1.0
17300,1.2428,-0.2361,-4.5187,-0.0335,8.4276,2.1332,1.0,-1.0,1.0
17400,0.356,-0.0751,-1.8985,1.0223,8.09,0.9313,-1.0,-1.0,1.0
17500,0.4615,0.5404,-1.4906,2.1548,9.1506,1.3384,-1.0,-1.0,1.0
17600,0.7615,-0.1066,-1.283,3.0742,7.9033,1.1085,-1.0,-1.0,1.0
17700,0.7986,0.5545,-1.3611,3.9528,10.2831,1.2809,-1.0,-1.0,1.0
17800,-0.1045,0.5201,0.1897,3.9145,13.9845,0.8308,-1.0,-1.0,1.0
17900,0.0576,0.263,0.3405,3.5985,13.9965,1.0295,-1.0,-1.0,1.0
18000,0.0624,-0.0474,1.0232,1.8603,15.4641,1.0822,-1.0,-1.0,1.0
18100,-2.586,-0.3962,5.3876,1.9704,15.9621,1.7406,-1.0,-1.0,1.0
18200,-0.3296,0.0741,2.1741,-0.5818,3.5171,4.0103,1.0,-1.0,1.0
18300,0.1895,0.3112,1.9223,-4.7046,9.9599,4.0199,1.0,-1.0,1.0
18400,-1.1053,0.3424,2.0344,-5.4947,6.0286,3.9409,1.0,-1.0,1.0
18500,-0.263,0.6496,1.1935,-6.8546,4.4101,3.7182,1.0,-1.0,1.0
18600,-0.4104,-0.4999,1.0597,-8.0134,5.6551,3.1699,1.0,-1.0,1.0
18700,-0.2697,-0.3733,0.5977,-8.0134,2.8778,4.0103,1.0,-1.0,1.0
18800,-1.9545,-2.9372,-0.655,-6.0262,1.3647,4.956,1.0,-1.0,1.0
18900,-3.2143,-3.9181,-0.162,-2.4924,-1.5706,8.77,1.0,-1.0,1.0
19000,-1.1362,-1.9753,0.3413,2.9497,-4.889,9.5146,-1.0,1.0,1.0
19100,-0.4615,-2.7664,-0.5684,3.2777,-4.5849,8.2097,-1.0,1.0,1.0
19200,-0.069,-1.2247,-0.1434,4.6017,-4.5993,7.5154,-1.0,1.0,1.0
19300,-0.1564,-1.6094,-0.0506,4.6759,-4.4053,4.6112,-1.0,1.0,1.0
19400,-0.493,-2.0582,0.2803,6.7971,-4.5753,5.6862,-1.0,1.0,1.0
19500,-0.0506,-0.8804,0.0064,7.2616,-6.2273,4.5274,-1.0,1.0,1.0
19600,-0.0919,-0.1767,0.3456,7.7357,-6.6224,5.8514,-1.0,1.0,1.0
19700,-0.3411,0.6334,0.2574,7.3885,-5.7916,5.2313,-1.0,1.0,1.0
19800,0.6579,4.3838,0.5857,8.0469,-6.9504,7.1371,-1.0,1.0,1.0
19900,0.6973,3.2394,-0.0133,3.4931,-5.4899,6.2489,-1.0,1.0,1.0
20000,0.7005,2.7582,-0.2286,1.0989,-6.5673,8.0278,-1.0,1.0,1.0
20100,1.2113,2.4083,-0.5287,-1.9632,-5.3055,9.7037,1.0,1.0,1.0
20200,0.0887,1.6888,-0.3616,-3.8523,-3.5362,9.8665,1.0,1.0,1.0
20300,-0.8735,0.3206,-1.218,-4.5849,-3.7206,7.8123,1.0,1.0,1.0
20400,6.4945,0.5449,-1.4789,-4.6783,-1.9537,9.9886,1.0,-1.0,1.0
20500,-0.4,-0.7,-0.025,-5.205,-0.8882,10.3382,1.0,-1.0,1.0
20600,-0.0895,0.0008,-0.5721,-2.9999,-1.3623,7.0868,1.0,-1.0,1.0
20700,0.4522,0.3778,-1.1103,-3.9073,0.6967,11.734,1.0,-1.0,1.0
20800,-1.0043,-2.116,-0.9494,-2.0973,1.0247,9.493,1.0,-1.0,1.0
20900,-0.5649,-0.2619,-0.3824,-2.5235,-0.5459,9.086,1.0,-1.0,1.0
