timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
21700,-0.5713,4.0705,0.5814,-2.988,-0.0599,8.3797,1.0,-1.0,1.0
21800,-0.8665,2.8408,0.1346,-6.5793,-0.3208,4.0127,1.0,-1.0,1.0
21900,-0.2172,1.3864,0.3198,-8.0996,-1.9417,2.3224,1.0,1.0,1.0
22000,0.0954,0.4866,-0.211,-9.1937,-0.8571,0.7949,1.0,1.0,1.0
22100,-0.033,-0.1961,0.2172,-9.1698,-1.4102,1.8603,1.0,1.0,1.0
22200,0.2044,-0.3491,-0.0296,-9.1267,-1.3767,2.4134,1.0,1.0,1.0
22300,0.4762,-0.9046,-0.3938,-9.0357,-1.2857,1.4341,1.0,1.0,1.0
22400,1.3134,-4.67,-0.8236,-5.5545,0.0862,1.5921,1.0,-1.0,1.0
22500,-1.0978,-8.396,0.2238,0.9074,0.8523,9.6798,1.0,-1.0,1.0
22600,-0.1617,-4.0846,0.8879,5.7509,1.0295,12.7515,-1.0,-1.0,1.0
22700,-0.1668,-3.0902,0.6289,8.0182,-0.2753,7.865,-1.0,-1.0,1.0
22800,0.3632,-1.0437,-0.684,9.1578,1.5443,8.0349,-1.0,-1.0,1.0
22900,0.3643,-0.4887,-0.3456,9.0812,-0.8092,4.8578,-1.0,-1.0,1.0
23000,0.093,-0.5766,-0.1242,8.8945,0.9601,3.8475,-1.0,-1.0,1.0
23100,-0.1266,-0.4429,-0.3328,9.4978,-0.2298,5.5593,-1.0,-1.0,1.0
23200,-0.3094,0.6574,0.1402,9.912,-0.0192,6.3183,-1.0,-1.0,1.0
23300,-0.5148,2.0075,0.5007,9.7779,0.3112,7.8338,-1.0,-1.0,1.0
23400,-1.1077,7.2728,1.3163,7.1204,-0.2442,7.6471,-1.0,-1.0,1.0
23500,-0.7128,3.5701,0.0839,1.5323,0.0263,8.8418,-1.0,-1.0,1.0
23600,-0.0701,1.7424,-0.2825,-0.9433,-1.4341,9.833,1.0,-1.0,1.0
23700,0.0064,0.5697,0.0661,-2.6288,-0.9433,7.7644,1.0,-1.0,1.0
23800,-0.0935,-0.133,0.0056,-2.7868,-0.5938,10.3382,1.0,-1.0,1.0
23900,-0.1439,-0.0701,-0.1138,-2.4876,-0.5722,10.0676,1.0,-1.0,1.0
24000,0.206,-0.1548,-0.1732,-2.3487,-0.3496,9.7372,1.0,-1.0,1.0
24100,4.2341,0.4245,-1.1796,-3.1675,4.4317,11.0899,1.0,-1.0,1.0
24200,5.3844,0.6768,-0.1604,-1.98,6.1292,6.256,1.0,-1.0,1.0
24300,-0.0296,-0.7405,-1.2113,-1.9489,9.0764,4.8626,1.0,-1.0,1.0
24400,0.8772,-0.2012,0.0011,-1.1468,9.2584,4.9225,-1.0,-1.0,1.0
24500,-0.1977,0.0048,-0.114,-1.4796,8.9783,4.0749,-1.0,-1.0,1.0
24600,-0.5473,-0.1807,-0.2848,-1.4245,8.1355,4.5394,-1.0,-1.0,1.0
24700,-4.6319,-1.3614,0.2369,-1.2737,5.1092,6.4787,-1.0,-1.0,1.0
24800,-5.0966,-1.8386,-0.0845,1.2115,1.0511,11.3461,-1.0,-1.0,1.0
24900,-4.5792,-0.1319,-0.7466,2.0638,-3.0478,9.9982,-1.0,1.0,1.0
25000,-2.214,-0.235,-0.688,0.6057,-7.58,5.3654,-1.0,1.0,1.0
25100,-1.1738,-0.0885,-0.2225,-0.2394,-8.6526,6.4141,-1.0,1.0,1.0
25200,-0.9038,0.1103,-0.0397,0.0718,-9.2656,4.2521,-1.0,1.0,1.0
25300,-0.2561,-0.0032,-0.0442,-0.1867,-8.7652,3.4955,-1.0,1.0,1.0
25400,0.0605,0.1804,-0.1892,-0.7087,-8.8202,4.0989,-1.0,1.0,1.0
25500,0.7405,0.2574,-0.3952,-0.5914,-9.1698,4.9344,-1.0,1.0,1.0
