gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
0.0525,0.0765,0.008,-3.9193,-4.4412,7.6447,1.0,1.0,1.0
0.1138,-0.129,-0.0821,-3.7326,-4.5681,7.683,1.0,1.0,1.0
0.1359,-1.4123,0.4469,-3.2058,-2.5714,7.8961,1.0,1.0,1.0
-0.3056,-1.1445,0.8508,-1.4269,-3.4524,9.4403,1.0,1.0,1.0
-0.7634,-0.566,1.23,-0.8643,-4.063,9.5098,-1.0,1.0,1.0
-0.6592,-0.3805,1.198,0.091,-5.3726,8.5808,-1.0,1.0,1.0
-0.409,0.1628,0.4559,0.9553,-7.3478,8.5257,-1.0,1.0,1.0
-0.6041,0.2675,0.3576,0.8859,-6.7971,8.011,-1.0,1.0,1.0
-0.1812,0.1977,0.3352,0.6464,-6.3351,7.2808,-1.0,1.0,1.0
-0.3291,-0.0552,0.5308,1.075,-6.7971,7.2616,-1.0,1.0,1.0
0.0778,0.0232,-0.1599,1.3575,-7.3047,7.4651,-1.0,1.0,1.0
-0.0064,-0.1383,-0.036,1.1851,-7.1323,7.5681,-1.0,1.0,1.0
0.8703,-0.0501,-0.2054,1.1732,-6.5936,7.1802,-1.0,1.0,1.0
2.9076,-0.1868,-1.1314,1.0606,-6.1555,7.8458,-1.0,1.0,1.0
1.1223,-0.049,-0.7277,0.6776,-3.3591,9.4188,-1.0,1.0,1.0
0.9686,0.0695,-0.8191,0.5962,-2.2721,9.4571,-1.0,1.0,1.0
0.8002,-0.0226,-0.8231,0.3017,-0.814,9.821,-1.0,-1.0,1.0
0.7021,0.3453,-0.9001,0.1077,-0.2873,10.003,-1.0,-1.0,1.0
0.4314,0.0077,-0.7155,-0.1437,0.2179,9.5577,-1.0,-1.0,1.0
0.1212,0.0402,-0.2942,-0.17,0.7638,10.5943,-1.0,-1.0,1.0
0.025,0.0794,-0.3936,-0.1413,-0.0096,10.0102,-1.0,-1.0,1.0
-0.1977,-0.0171,-0.2062,-0.1652,1.4629,9.5816,-1.0,-1.0,1.0
-0.0573,-0.0402,-0.1972,-0.0646,0.4262,9.5624,-1.0,-1.0,1.0
-0.1162,0.0453,0.0546,-0.079,0.4381,9.924,-1.0,-1.0,1.0
-0.6582,0.3709,0.8146,-0.1556,0.1101,10.173,-1.0,-1.0,1.0
-0.2686,0.3741,0.5793,-0.4956,-0.8332,9.3637,-1.0,-1.0,1.0
0.0983,0.0544,0.1636,-0.5698,-0.9649,10.4818,-1.0,-1.0,1.0
-0.2038,-0.0163,-0.025,-0.9936,-0.7661,10.0509,-1.0,-1.0,1.0
-0.0674,-0.1354,0.1559,-0.8212,-1.2785,10.4339,-1.0,-1.0,1.0
0.1935,0.1053,0.5601,-0.7302,-0.7494,9.2368,-1.0,-1.0,1.0
-0.3949,-0.388,-0.2827,-0.1891,-2.3224,9.9455,-1.0,-1.0,1.0
0.36,0.389,0.1498,-1.0247,0.1269,9.7444,-1.0,-1.0,1.0
0.0933,0.178,0.1386,-0.2107,-1.312,9.8521,-1.0,-1.0,1.0
0.1785,0.4922,0.5596,-0.6033,-0.0072,9.3661,-1.0,-1.0,1.0
0.0509,-0.1034,-0.0903,-0.6273,-0.51,9.4834,-1.0,-1.0,1.0
-0.1737,-0.0109,0.0869,-1.1396,-0.1149,10.3118,-1.0,-1.0,1.0
-0.1743,0.0682,-0.1444,-0.6057,-0.4142,9.6965,-1.0,-1.0,1.0
-0.0424,-0.3216,-0.3003,-0.5076,-0.3136,10.0868,-1.0,-1.0,1.0
-0.0075,-0.1468,-0.1524,-0.1796,-0.9409,9.0549,-1.0,-1.0,1.0
-0.4743,-0.1623,-0.0629,0.0527,-0.7781,10.0293,-1.0,-1.0,1.0
-0.0344,0.0679,-0.0424,0.1149,-1.1708,10.4315,-1.0,-1.0,1.0
0.0157,-0.0624,0.0501,-0.0622,-0.8715,9.347,-1.0,1.0,1.0
0.1772,0.0661,0.1276,-0.0479,-1.075,9.8809,-1.0,-1.0,1.0
-0.0919,0.1069,-0.025,-0.0215,-0.9816,9.8162,-1.0,-1.0,1.0
0.3914,0.2009,0.0874,-0.0359,-1.257,9.7205,-1.0,-1.0,1.0
