gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
-0.3539,-0.8444,0.0306,3.5506,-4.6567,7.9104,-1.0,1.0,1.0
-0.1801,-0.6339,0.0517,4.142,-4.7429,7.5561,-1.0,1.0,1.0
0.0344,0.1998,-0.0541,4.1994,-4.968,8.0637,-1.0,1.0,1.0
0.3099,0.5361,-0.2212,4.3981,-5.0182,7.2856,-1.0,1.0,1.0
-0.15,-0.4405,-0.2902,3.7924,-4.7453,7.7045,-1.0,1.0,1.0
0.1303,0.3536,-0.0552,3.7158,-4.8507,8.7317,-1.0,1.0,1.0
1.3696,1.4368,-0.7056,3.0742,-5.0254,8.5784,-1.0,1.0,1.0
0.283,0.5047,-0.562,1.0175,-3.3662,9.1674,-1.0,1.0,1.0
0.218,1.1882,-0.008,0.5866,-3.0837,9.1578,-1.0,1.0,1.0
0.0914,0.1617,0.0538,-0.0072,-2.6336,9.3948,-1.0,1.0,1.0
0.1575,0.4266,-0.0205,0.0239,-3.1819,9.6199,-1.0,1.0,1.0
0.1442,0.2763,0.0568,-0.3974,-2.8108,9.572,-1.0,1.0,1.0
0.0466,0.2856,0.2801,-0.723,-2.6528,9.8402,-1.0,1.0,1.0
0.1156,-0.3632,-0.203,-0.1532,-3.5362,9.2703,-1.0,1.0,1.0
0.8007,-0.926,-0.9257,-0.2658,-1.6616,10.07,-1.0,1.0,1.0
0.6662,-0.6206,-0.6632,0.6081,-1.8842,10.2735,-1.0,1.0,1.0
0.3104,-0.1314,-0.6158,1.0032,-0.9553,9.845,-1.0,1.0,1.0
0.5097,0.3941,-0.8729,1.4126,-1.4198,10.1634,-1.0,1.0,1.0
0.1138,0.0648,-0.2971,0.4262,-0.5794,10.0173,-1.0,1.0,1.0
0.3163,0.2164,-0.3317,0.2227,-0.2274,9.8569,-1.0,1.0,1.0
0.2369,0.4002,-0.4117,-0.2466,0.2274,9.2895,-1.0,1.0,1.0
0.0632,0.1993,-0.3043,-0.249,-0.0048,9.4882,-1.0,1.0,1.0
-0.6651,-0.0099,0.3896,-0.7877,0.9816,10.2903,-1.0,1.0,1.0
-0.9316,-0.0861,0.6957,-0.5004,-1.1013,9.8282,-1.0,1.0,1.0
-1.1173,-0.1066,0.5161,-0.2682,-2.0662,10.1658,-1.0,1.0,1.0
-2.3609,-0.1684,0.7107,-0.4142,-2.7677,10.3358,-1.0,1.0,1.0
-1.3456,0.2286,0.656,0.237,-4.5274,8.9064,-1.0,1.0,1.0
-1.4306,0.0895,0.663,0.5052,-5.6192,8.3773,-1.0,1.0,1.0
-1.3875,0.0099,0.5561,0.826,-6.7253,7.7357,-1.0,1.0,1.0
-0.9907,-0.0738,0.296,0.917,-7.2999,6.9743,-1.0,1.0,1.0
-0.4165,0.2406,0.1471,1.0271,-7.6183,6.5362,-1.0,1.0,1.0
-0.7011,0.0927,0.2254,1.3192,-8.2624,5.6862,-1.0,1.0,1.0
-0.3677,-0.0448,0.1092,1.3527,-8.2241,5.1308,-1.0,1.0,1.0
-0.3488,-0.0794,0.0655,1.4078,-8.6502,5.1188,-1.0,1.0,1.0
0.4141,0.0352,-0.2372,1.5778,-8.7149,4.5083,-1.0,1.0,1.0
5.5504,0.7144,-1.9481,1.0032,-7.5609,5.5905,-1.0,1.0,1.0
0.728,-0.2995,0.1175,-0.4836,-4.6017,8.6239,-1.0,1.0,1.0
0.5737,-0.2044,-0.1588,-0.067,-3.9409,9.0501,-1.0,1.0,1.0
0.3608,-0.1628,-0.1167,0.0742,-3.3447,9.414,-1.0,1.0,1.0
0.4887,-0.2046,-0.0802,0.1053,-3.1125,9.6486,-1.0,1.0,1.0
0.2388,-0.0541,-0.1228,0.34,-2.6887,9.7899,-1.0,1.0,1.0
0.1729,-0.0496,-0.06,0.3304,-2.3272,9.8521,-1.0,1.0,1.0
-0.2593,0.1367,0.0829,0.34,-2.7174,9.6127,-1.0,1.0,1.0
-0.186,0.2257,0.0485,0.2921,-2.9377,9.8928,-1.0,1.0,1.0
-0.3475,0.2457,0.0613,0.0503,-3.0813,9.8066,-1.0,1.0,1.0
-0.085,0.1529,0.029,-0.0527,-3.3375,9.5888,-1.0,1.0,1.0
0.0195,0.1194,-0.0797,-0.2993,-3.0885,9.493,-1.0,1.0,1.0
-0.0096,0.2385,-0.0365,-0.3759,-3.0239,9.6367,-1.0,1.0,1.0
0.0392,0.3054,-0.0139,-0.68,-3.0694,9.5193,-1.0,1.0,1.0
0.2779,0.5215,-0.1527,-1.2402,-3.1388,9.9359,-1.0,1.0,1.0
0.3698,0.9998,-0.0624,-1.8435,-2.8299,9.6606,-1.0,1.0,1.0
0.3448,1.0778,0.5356,-3.0095,-1.6664,9.3158,1.0,1.0,1.0
-0.1796,0.5974,0.6315,-3.7158,-1.3336,9.244,1.0,1.0,1.0
-0.0749,0.5236,0.0322,-3.7613,-2.6097,9.0453,1.0,1.0,1.0
0.0831,0.8772,0.1719,-4.5466,-2.3535,8.667,1.0,1.0,1.0
0.0536,1.0112,0.2038,-5.0829,-2.9497,8.2432,1.0,1.0,1.0
0.1743,1.1,0.0416,-6.3446,-2.3703,7.2664,1.0,1.0,1.0
0.117,0.4279,-0.0272,-6.8402,-2.4445,6.7971,1.0,1.0,1.0
0.0568,0.0727,-0.0629,-6.6271,-2.4277,6.4189,1.0,1.0,1.0
-0.0245,-0.097,-0.0797,-6.8498,-2.4349,6.8163,1.0,1.0,1.0
0.0115,0.0509,0.0338,-6.8139,-2.4086,6.7373,1.0,1.0,1.0
0.0805,-0.4775,0.114,-6.3805,-2.5953,7.0389,1.0,1.0,1.0
-0.5678,-0.8396,0.2459,-6.2872,-2.5115,7.0294,1.0,1.0,1.0
-0.5239,-0.4309,0.0003,-5.928,-3.0789,7.9775,1.0,1.0,1.0
-0.292,-0.1855,0.1455,-5.3367,-3.2896,7.4938,1.0,1.0,1.0
-0.1764,-0.077,0.0887,-5.2098,-3.778,7.4364,1.0,1.0,1.0
0.004,0.3102,-0.0213,-5.3271,-3.79,7.6016,1.0,1.0,1.0
0.1639,-0.1063,0.0552,-5.1739,-3.7014,7.5298,1.0,1.0,1.0
0.4831,-0.8631,0.1082,-4.5538,-3.6105,7.3358,1.0,1.0,1.0
0.1687,-0.708,-0.0754,-4.1659,-3.3064,8.6048,1.0,1.0,1.0
-0.149,-0.2713,0.1639,-3.6128,-3.4022,8.6981,1.0,1.0,1.0
-0.1884,-0.1108,0.1188,-3.6464,-3.1508,8.6095,1.0,1.0,1.0
-0.2454,-0.0336,0.1247,-3.4022,-3.7517,8.576,1.0,1.0,1.0
-0.016,0.0128,0.0658,-3.0191,-4.0079,8.4012,1.0,1.0,1.0
-0.0538,-0.1623,0.1407,-3.1843,-3.9552,8.4443,1.0,1.0,1.0
0.0533,-0.2494,-0.0104,-2.8994,-4.2018,8.3749,1.0,1.0,1.0
0.1183,-0.6294,-0.048,-2.6504,-3.984,9.0357,1.0,1.0,1.0
0.0901,-0.3195,-0.0099,-2.1069,-3.6871,9.256,-1.0,1.0,1.0
0.1242,-0.2121,0.0131,-1.5826,-3.4596,9.1171,-1.0,1.0,1.0
0.0533,-0.1207,0.0767,-1.3671,-3.5865,8.9304,-1.0,1.0,1.0
0.1023,0.0285,0.0045,-1.1396,-3.4117,9.1099,-1.0,1.0,1.0
0.0035,-0.0514,0.0512,-1.008,-3.7757,9.3709,-1.0,1.0,1.0
0.041,0.0426,0.0147,-1.0989,-3.2968,9.019,-1.0,1.0,1.0
-0.0136,-0.3075,0.0829,-0.7733,-3.7733,9.3877,-1.0,1.0,1.0
0.0293,-0.2427,0.0855,-0.6105,-3.6607,9.4715,-1.0,1.0,1.0
0.0059,-0.199,0.0874,-0.17,-3.7182,9.3134,-1.0,1.0,1.0
0.0003,-0.0746,0.113,-0.0407,-3.5721,9.2009,-1.0,1.0,1.0
-0.0389,-0.142,0.1466,0.103,-3.5913,9.086,-1.0,1.0,1.0
-0.032,-0.1444,0.1612,0.4669,-3.7302,9.1147,-1.0,1.0,1.0
0.0336,-0.1239,0.0949,0.6201,-3.7158,9.1985,-1.0,1.0,1.0
0.0104,-0.0797,0.0866,0.6369,-3.7469,9.1985,-1.0,1.0,1.0
0.0288,-0.0853,0.0075,0.7111,-3.5051,8.983,-1.0,1.0,1.0
0.0104,-0.214,0.137,1.008,-3.4931,8.8873,-1.0,1.0,1.0
-0.0368,-0.2507,0.0861,1.2234,-3.8547,8.995,-1.0,1.0,1.0
-0.0253,-0.3014,0.097,1.3024,-3.4596,8.6359,-1.0,1.0,1.0
-0.0557,-0.356,0.2198,1.8818,-3.7565,9.1578,-1.0,1.0,1.0
-0.1164,-0.271,0.214,2.4708,-4.0677,8.8825,-1.0,1.0,1.0
-0.3544,-0.482,0.1362,2.4612,-3.8475,8.4036,-1.0,1.0,1.0
-0.089,-0.3019,0.1777,3.0742,-4.2377,8.6407,-1.0,1.0,1.0
0.025,-0.15,0.114,3.3686,-4.2856,8.3773,-1.0,1.0,1.0
-0.0842,-0.2377,0.1905,3.5267,-4.2377,8.5018,-1.0,1.0,1.0
-0.0594,-0.2593,0.1508,4.0725,-4.3503,8.0206,-1.0,1.0,1.0
-0.287,-0.5931,0.2001,4.1563,-3.8595,7.8075,-1.0,1.0,1.0
-0.1593,-0.4389,-0.0232,5.2529,-4.5059,7.343,-1.0,1.0,1.0
0.0149,0.0533,-0.053,5.1044,-4.3479,7.7524,-1.0,1.0,1.0
0.4109,0.5462,-0.2353,5.1092,-4.5131,8.0302,-1.0,1.0,1.0
0.3312,0.7224,-0.3523,4.3527,-3.972,7.7788,-1.0,1.0,1.0
